原表序号,名称,位置,收录状态,合并后编号,审核说明,免费/付费,是否可过夜,是否可用卡式炉,是否有厕所,是否可开车直达,特色亮点,清洗后描述,原表完整描述,笔记1,笔记1关联,笔记2,笔记2关联,笔记3,笔记3关联,笔记1点赞,笔记1收藏,笔记1评论,总互动量,实拍图1,图片1审核,实拍图2,图片2审核,实拍图3,图片3审核,实拍图4,图片4审核,实拍图5,图片5审核,实拍图6,图片6审核,实拍图7,图片7审核,实拍图8,图片8审核,实拍图9,图片9审核
107,湘湖渔村,云雾茶镇南侧地上停车场,待核,,无法确认独立营地身份、名称含糊或存在跨地点错配,免费,是,是,是,是,湖景、水库、大草坪、山顶、可看星空、可看日落、沙滩、森林,"湘湖渔村。小众, 适合拍照, 环境安静。可以玩桨板, 可以骑行, 可以烧烤, 可以玩水。","湘湖渔村，位于富阳湘溪村。小众, 适合拍照, 环境安静。可以玩桨板, 可以骑行, 可以烧烤, 可以玩水",https://www.xiaohongshu.com/explore/69f1f63b000000003601b2ee,地点关联待核,https://www.xiaohongshu.com/explore/684be8710000000022036d21,地点关联待核,https://www.xiaohongshu.com/explore/6922ac31000000001e039a85,地点关联待核,299,517,33,2052,https://img01.yzcdn.cn/upload_files/2026/07/14/FhMi_5QPb9sESbqBjmGPy3h1SqZD.png,exclude,https://img01.yzcdn.cn/upload_files/2026/07/14/liliKJ2LT6LKD31-z5ZLXYlsmmol.png,exclude,https://img01.yzcdn.cn/upload_files/2026/07/14/ltDfNb33u_hjoWeJ7D438oGack7Z.png,exclude,https://img01.yzcdn.cn/upload_files/2026/07/14/lj1Tux_bHVeVgSdvnFGCEWMOQNxN.png,exclude,https://img01.yzcdn.cn/upload_files/2026/07/14/lmnbdeF6jvNc4UB5zBDIWCuRrbWh.png,exclude,https://img01.yzcdn.cn/upload_files/2026/07/14/lo89Ex-3Bi-T9WCB3l2gsxkSCEyV.png,exclude,https://img01.yzcdn.cn/upload_files/2026/07/14/lmnylOK7IjwJ64ELnV_IMD-OoYeX.png,exclude,https://img01.yzcdn.cn/upload_files/2026/07/14/ltXpCRXAgdkgMZyJ6RSCeioPBZZB.png,exclude,,
108,牵牛岗,龙岗屋角头，往水泥路一直开到底就可以到。,已合并,C150,同地点合并，逐字段采用通过检查的主数据,付费,是,是,是,是,河边、大草坪、可烧烤、可溯溪、适合亲子,"牵牛岗。环境安静。可以烧烤, 可以溯溪。","牵牛岗，位于龙岗屋角头，往水泥路一直开到底就可以到。。环境安静。可以烧烤, 可以溯溪",https://www.xiaohongshu.com/explore/69eefc81000000003601b053,地点关联待核,https://www.xiaohongshu.com/explore/69cb97fd00000000210045e8,地点关联待核,https://www.xiaohongshu.com/explore/69c4d72f000000001d01f918,地点关联待核,798,167,25,2049,https://img01.yzcdn.cn/upload_files/2026/09/22/lgadCzNIoJSseHpsDD8tlpZFwwqD.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lpOMXvD-QjvlMfqTbiZcXDFNfMVE.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/FthHiD7nCKeoIW2gK-jv2fkapfe3.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/ll3dfpF4wJRtx0YdRNB0v-kGg87J.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lsnQcnknyaKWvUhwJ0-qKOZrEd4I.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/FurecVStYPJ_GvUr2uQlSE7MIQpN.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/Fu7NzWkNgr1csWkLg-CpK4LQ_CXy.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lkgwNxaMH9iWnyTv_Jck-uUAtZRg.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lgJ_N_Gh4r3bzxZ5c8IFP2UVbJcv.png,exclude
109,小古城苕溪营地,龙岗屋角头，往水泥路一直开到底就可以到。,已合并,C060,同地点合并，逐字段采用通过检查的主数据,免费,是,是,未知,未知,溪水、溪边、河边、大草坪、可烧烤、可溯溪、适合亲子,位于余杭小古城一带，新增依据为“春晓小古城苕溪营地正式开营”笔记。查看原文时请核对具体营地入口与可使用区域。,"小古城苕溪营地，位于龙岗屋角头，往水泥路一直开到底就可以到。。环境安静。可以烧烤, 可以溯溪",https://www.xiaohongshu.com/explore/69eefc81000000003601b053,地点关联待核,https://www.xiaohongshu.com/explore/69cb97fd00000000210045e8,地点关联待核,https://www.xiaohongshu.com/explore/6aa895980000000026009728,地点关联已检查,798,167,25,2027,,,,,,,,,,,,,,,,,,
110,寺坞岭望江阁,云雾茶镇南侧地上停车场,已合并,C065,同地点合并，逐字段采用通过检查的主数据,免费,是,是,是,是,水库、大草坪、山顶、可烧烤、可野炊、可钓鱼、可徒步、可爬山,"寺坞岭望江阁。小众, 环境安静。可以钓鱼, 可以徒步, 可以爬山, 可以烧烤。","寺坞岭望江阁，位于富阳湘溪村。小众, 环境安静。可以钓鱼, 可以徒步, 可以爬山, 可以烧烤。Tips: 1⃣可以免费停车，草坪旁边就是停车场，很方便。",https://www.xiaohongshu.com/explore/69d5f06a00000000220005c7,地点关联待核,https://www.xiaohongshu.com/explore/69f1f63b000000003601b2ee,地点关联已检查,https://www.xiaohongshu.com/explore/69e2e07c000000001a02ae49,地点关联已检查,430,508,58,2025,https://img01.yzcdn.cn/upload_files/2026/09/22/liJvuus7elbJc35B4CWndB4cl0mx.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lketcDCXBViS75SZ0FTSxX0FESLr.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lv8yjtooVSyatQk_03_hYWsxjLO4.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/FhsOrnOnpI2Cq2qb3hUvdDdevkbv.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/FglWwh_3Nd4V89lgqolU9ox6OjGJ.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/FlAN8ausRPEX8UUBKSpmpjmxkFR8.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/FkL1wrqmZ3w1iISPBS2rKV4W_8sH.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/FmoBje3JPHqLv8p8L6MtH2-3WtqU.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/Fnx174hWoKfTUjE-x_V7U64guSbf.png,exclude
111,溪边营地,云龙湾大桥附近#不过夜露营[话题]#  ，最后一张图是具体导航地址,待核,,无法确认独立营地身份、名称含糊或存在跨地点错配,免费,是,是,是,是,溪水、溪流、溪边、湖景、水库、大草坪、可看日出、瀑布,"溪边营地。小众, 适合拍照, 环境安静。可以烧烤, 可以溯溪, 可以玩桨板, 可以钓鱼。","溪边营地，位于云龙湾大桥附近#不过夜露营[话题]#  ，最后一张图是具体导航地址。小众, 适合拍照, 环境安静。可以烧烤, 可以溯溪, 可以玩桨板, 可以钓鱼。Tips: 徒步路线相对陡峭，注意安全，多人结伴出行！",https://www.xiaohongshu.com/explore/68dbb20e00000000040017b6,地点关联待核,https://www.xiaohongshu.com/explore/69bbdc4f000000002301edcf,地点关联待核,https://www.xiaohongshu.com/explore/6aa895980000000026009728,地点关联待核,455,423,97,1975,https://img01.yzcdn.cn/upload_files/2026/09/22/lplof5NOiHnFtvtOSL6JjjHLm3pA.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lmdqLizADGR__xAO-g2fKP8SdGJP.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/liXB4IEsuMIPFHpwgdPXHl5M8rsn.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/liHe1_USz_ijN-2_-czXdkWBfysa.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lmn19CROEh2PlWle3QsjMMStpPk4.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lv9PvIUC1HXTuFdTHzMN4IBDcPSz.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lu6Xlh03czsl_OZ56CnOVM7sTCWO.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lqTOV30LpC99f7jBQYlNqjwo7zjT.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lgzUV9PqTi7zyJZ_1m6KFXxdxGVq.png,exclude
112,太子尖高山露营地,杭州出发1个多小时，海拔1180m高山,待核,,无法确认独立营地身份、名称含糊或存在跨地点错配,付费,是,是,未知,是（柏油路直达，不挑车型）,山顶、可看星空、可看日出、可看日落、云海、可烧烤、适合亲子,太子尖高山露营地。环境安静。可以烧烤。,太子尖高山露营地。环境安静。可以烧烤,https://www.xiaohongshu.com/explore/69eefc81000000003601b053,地点关联待核,https://www.xiaohongshu.com/explore/6aa2338b000000002a025077,地点关联待核,https://www.xiaohongshu.com/explore/69c4d72f000000001d01f918,地点关联待核,798,167,25,1972,,,,,,,,,,,,,,,,,,
113,径山双溪绿道,杭州余杭径山双溪绿道廊架,待核,,来源主要为游览、徒步、溯溪或农场介绍，未能定位有独立露营依据的营位；本次暂缓展示，待补充地点与露营证据。,付费,未知,是,是,是,大草坪、可烧烤、适合亲子,径山双溪绿道。可以烧烤。,径山双溪绿道。可以烧烤,https://www.xiaohongshu.com/explore/69eefc81000000003601b053,地点关联待核,https://www.xiaohongshu.com/explore/69368b92000000000d034dd3,地点关联待核,https://www.xiaohongshu.com/explore/69f4aa37000000001b02162f,地点关联待核,798,167,25,1940,https://img01.yzcdn.cn/upload_files/2026/09/14/lqHk2hiJrl9q0mrsVQYC-SyMj09d.png,existing,https://img01.yzcdn.cn/upload_files/2026/09/14/ljqqpys7GT_lyaNym0oxTNII1Ywo.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/loEmS3fK04g-zJE7Vuxyp1nnkwOo.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lnv2aUPVcAzNOBcMaqOESMnPveSi.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/likLXN0TS9URz6i1_skjvZLKl9e-.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/ltiIXReptWQqn7EYiJITKa2E_wIX.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/ltYtBeUq9TYhb9P85o47E-NmgGsB.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lsI_vRJDTFe2aOYpA38ZMerijzJm.png,exclude,,
114,建德李家镇塘底水库（金鱼秘境）,杭州建德李家镇塘底,已合并,C208,同地点合并，逐字段采用通过检查的主数据,免费,是,是,是,是,水库、大草坪、草坪、可烧烤、可野炊、可钓鱼、可玩水、适合亲子,"建德李家镇塘底水库（金鱼秘境）。小众, 适合拍照, 环境安静。可以钓鱼, 可以游泳, 可以烧烤, 可以玩水。","建德李家镇塘底水库（金鱼秘境），位于云雅阁民宿。小众, 适合拍照, 环境安静。可以钓鱼, 可以游泳, 可以烧烤, 可以玩水。Tips: 1⃣可以免费停车，草坪旁边就是停车场，很方便。",https://www.xiaohongshu.com/explore/69d5f06a00000000220005c7,地点关联待核,https://www.xiaohongshu.com/explore/6a1d4b09000000003700e24a,地点关联待核,https://www.xiaohongshu.com/explore/69fad2c20000000035027f3c,地点关联待核,430,508,58,1938,https://img01.yzcdn.cn/upload_files/2026/09/22/liJvuus7elbJc35B4CWndB4cl0mx.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lketcDCXBViS75SZ0FTSxX0FESLr.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lv8yjtooVSyatQk_03_hYWsxjLO4.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/FhsOrnOnpI2Cq2qb3hUvdDdevkbv.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lpJw2Jm0Z5Ww4vh5L7v1VDv5U2ax.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/ltshLcBr6a8xNXXSlyxizF7yk-QW.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/ljyxTy4ztnfOaO5TXKuX54L3BXqM.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lv5a9vtEmWrkjGR1yN82OxXQ73ys.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/Fnx174hWoKfTUjE-x_V7U64guSbf.png,exclude
115,多彩田园诗画潘堰,云龙湾大桥附近#不过夜露营[话题]#  ，最后一张图是具体导航地址,已合并,C023,同地点合并，逐字段采用通过检查的主数据,免费,是,是,是,是,水库、大草坪、山顶、可烧烤,"多彩田园诗画潘堰。小众, 适合拍照, 环境安静。可以烧烤。","多彩田园诗画潘堰，位于云龙湾大桥附近#不过夜露营[话题]#  ，最后一张图是具体导航地址。小众, 适合拍照, 环境安静。可以烧烤",https://www.xiaohongshu.com/explore/68dbb20e00000000040017b6,地点关联待核,https://www.xiaohongshu.com/explore/69f1f63b000000003601b2ee,地点关联已检查,https://www.xiaohongshu.com/explore/6965f577000000001a027f48,地点关联待核,455,423,97,1935,https://img01.yzcdn.cn/upload_files/2026/09/22/lplof5NOiHnFtvtOSL6JjjHLm3pA.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lmdqLizADGR__xAO-g2fKP8SdGJP.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/liXB4IEsuMIPFHpwgdPXHl5M8rsn.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/liHe1_USz_ijN-2_-czXdkWBfysa.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lgzUV9PqTi7zyJZ_1m6KFXxdxGVq.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lijhLl72cCv_y6rTRyEy128Gw6C8.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lhomIH1rZbpUO8cuAjxDZQNWJQRI.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/FohJuR0h8uVq_ABIQPMBHQ_f4mnW.png,exclude,,
116,建德李家镇塘底石窟水库,杭州建德·李家镇塘底,已合并,C208,同地点合并，逐字段采用通过检查的主数据,免费,是,是,是,是,水库、大草坪、草坪、可烧烤、可野炊、可钓鱼、可玩水、适合亲子,"建德李家镇塘底石窟水库。小众, 适合拍照, 环境安静。可以钓鱼, 可以游泳, 可以烧烤, 可以玩水。","建德李家镇塘底石窟水库，位于云雅阁民宿。小众, 适合拍照, 环境安静。可以钓鱼, 可以游泳, 可以烧烤, 可以玩水。Tips: 1⃣可以免费停车，草坪旁边就是停车场，很方便。",https://www.xiaohongshu.com/explore/69d5f06a00000000220005c7,地点关联待核,https://www.xiaohongshu.com/explore/6a1d4b09000000003700e24a,地点关联待核,https://www.xiaohongshu.com/explore/69fad2c20000000035027f3c,地点关联待核,430,508,58,1934,https://img01.yzcdn.cn/upload_files/2026/09/22/liJvuus7elbJc35B4CWndB4cl0mx.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lketcDCXBViS75SZ0FTSxX0FESLr.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lv8yjtooVSyatQk_03_hYWsxjLO4.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/FhsOrnOnpI2Cq2qb3hUvdDdevkbv.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lpJw2Jm0Z5Ww4vh5L7v1VDv5U2ax.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/ltshLcBr6a8xNXXSlyxizF7yk-QW.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/ljyxTy4ztnfOaO5TXKuX54L3BXqM.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lv5a9vtEmWrkjGR1yN82OxXQ73ys.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/Fnx174hWoKfTUjE-x_V7U64guSbf.png,exclude
117,潘堰村露营地,云龙湾大桥附近#不过夜露营[话题]#  ，最后一张图是具体导航地址,已合并,C023,同地点合并，逐字段采用通过检查的主数据,免费,是,是,是,是,溪水、水库、大草坪、山顶、可烧烤、可钓鱼,"潘堰村露营地。小众, 适合拍照, 环境安静。可以钓鱼, 可以游泳, 可以烧烤。","潘堰村露营地，位于云龙湾大桥附近#不过夜露营[话题]#  ，最后一张图是具体导航地址。小众, 适合拍照, 环境安静。可以钓鱼, 可以游泳, 可以烧烤",https://www.xiaohongshu.com/explore/68dbb20e00000000040017b6,地点关联待核,https://www.xiaohongshu.com/explore/69f1f63b000000003601b2ee,地点关联已检查,https://www.xiaohongshu.com/explore/68de292c0000000003036560,地点关联待核,455,423,97,1917,https://img01.yzcdn.cn/upload_files/2026/09/22/lplof5NOiHnFtvtOSL6JjjHLm3pA.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lmdqLizADGR__xAO-g2fKP8SdGJP.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/liXB4IEsuMIPFHpwgdPXHl5M8rsn.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/liHe1_USz_ijN-2_-czXdkWBfysa.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/liSVh9kpbaUMeP__uqpu3uXceJA2.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lh2W21OFu8m9M7arRDK2M7I5Zo1q.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lkAb0Jnouzg0NKL1dcq2-IWXz3wl.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lhOjPbNOCSwkRe76n3p_QI06zu1c.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lgzUV9PqTi7zyJZ_1m6KFXxdxGVq.png,exclude
118,西��源谷,杭州余杭·闲林,已合并,C057,同地点合并，逐字段采用通过检查的主数据,付费,是,是,未知,未知,可烧烤、适合亲子,西��源谷。可以烧烤。,西��源谷。可以烧烤,https://www.xiaohongshu.com/explore/69eefc81000000003601b053,地点关联待核,https://www.xiaohongshu.com/explore/69c4d72f000000001d01f918,地点关联待核,https://www.xiaohongshu.com/explore/69f4aa37000000001b02162f,地点关联待核,798,167,25,1899,https://img01.yzcdn.cn/upload_files/2026/09/14/lqHk2hiJrl9q0mrsVQYC-SyMj09d.png,existing,https://img01.yzcdn.cn/upload_files/2026/09/14/ljqqpys7GT_lyaNym0oxTNII1Ywo.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/loEmS3fK04g-zJE7Vuxyp1nnkwOo.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lnv2aUPVcAzNOBcMaqOESMnPveSi.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/likLXN0TS9URz6i1_skjvZLKl9e-.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/ltiIXReptWQqn7EYiJITKa2E_wIX.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/ltYtBeUq9TYhb9P85o47E-NmgGsB.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/14/lsI_vRJDTFe2aOYpA38ZMerijzJm.png,exclude,,
119,湘湖房车露营,云雾茶镇南侧地上停车场,待核,,无法确认独立营地身份、名称含糊或存在跨地点错配,免费,是,是,是,是,水库、山顶、适合亲子,"湘湖房车露营。小众, 适合拍照, 环境安静。","湘湖房车露营，位于富阳湘溪村。小众, 适合拍照, 环境安静",https://www.xiaohongshu.com/explore/69f1f63b000000003601b2ee,地点关联待核,https://www.xiaohongshu.com/explore/6922ac31000000001e039a85,地点关联待核,https://www.xiaohongshu.com/explore/69c4d72f000000001d01f918,地点关联待核,299,517,33,1893,,,,,,,,,,,,,,,,,,
120,安顶山,云雾茶镇南侧地上停车场,已合并,C182,同地点合并，逐字段采用通过检查的主数据,付费,是,是,是,是,水库、大草坪、山顶、可烧烤、适合亲子,"安顶山。小众, 环境安静。可以烧烤。","安顶山，位于富阳湘溪村。小众, 环境安静。可以烧烤",https://www.xiaohongshu.com/explore/69f1f63b000000003601b2ee,地点关联已检查,https://www.xiaohongshu.com/explore/69368b92000000000d034dd3,地点关联待核,https://www.xiaohongshu.com/explore/69c4d72f000000001d01f918,地点关联待核,299,517,33,1872,,,,,,,,,,,,,,,,,,
121,城北体育公园,杭州拱墅区,已合并,C012,同地点合并，逐字段采用通过检查的主数据,免费,否,是,是,是,湖景、可带宠物,城北体育公园。,城北体育公园,https://www.xiaohongshu.com/explore/67c41eab000000002902cae0,地点关联待核,https://www.xiaohongshu.com/explore/69e59ddc000000002200d9d3,地点关联待核,https://www.xiaohongshu.com/explore/69a69d4f000000001d010447,地点关联待核,976,724,91,1840,https://img01.yzcdn.cn/upload_files/2026/09/22/lhwcW6T4vnR62KzxnCBQ26kZNiJO.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/loNJ1eAHKRNGl1-TMuR8_2Vez103.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/ljwFct2B_5PGJgAdErhORrljjXDL.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/ltkaW6zyaw-fzsrtQ1FCA121DuPM.png,exclude,https://img01.yzcdn.cn/upload_files/2026/07/16/FmBeF6WeaoIiAKTyp7kS5aiCNOvF.png,exclude,https://img01.yzcdn.cn/upload_files/2026/07/16/lmTs_ievWQOf8_K4TBMMrS0s9rVX.png,exclude,https://img01.yzcdn.cn/upload_files/2026/07/16/lvyy3VSYned7iKwEZrkqepIcfWVx.png,exclude,https://img01.yzcdn.cn/upload_files/2026/07/16/lg_buGBN2py-rrvnS8SmSoT1CRTu.png,exclude,https://img01.yzcdn.cn/upload_files/2026/03/05/FlCpt_BEC0R-QLUINMS5c5HCW7-0.png,exclude
122,湘湖,孤山公园鲁迅铜像前的草坪，平湖秋月对面小路进去就到,已合并,C104,同地点合并，逐字段采用通过检查的主数据,免费,是,是,是,是,大草坪、可烧烤,"湘湖。适合拍照, 人少小众。可以烧烤。","湘湖，位于孤山公园鲁迅铜像前的草坪，平湖秋月对面小路进去就到。适合拍照, 人少小众。可以烧烤",https://www.xiaohongshu.com/explore/69eefc81000000003601b053,地点关联待核,https://www.xiaohongshu.com/explore/6922ac31000000001e039a85,地点关联待核,https://www.xiaohongshu.com/explore/6a032ece000000003502db7c,地点关联待核,798,167,25,1834,https://img01.yzcdn.cn/upload_files/2026/09/22/luxzhfLvsfaFpjIvaWtEAQQ-IPgU.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lonjbX9fudFvktFg5bPvshOeyXxh.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/FjQoEFl9MyBVm9zABxNXFXt0YvNe.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/FoXbzMhSisIyzDKOR2ko5RDG4qFn.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/FndzgavUEYYdSmZMr7P1MP0nEo8u.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/FnI7T2MalvaNI8X5S70yQQubTlKI.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lif54Tf3vxayrW7uXyc_S8kkaZnA.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/lkTtr1_4-eIS4o8MEOI3Ms3hGyv2.png,exclude,https://img01.yzcdn.cn/upload_files/2026/09/22/Fvs_88KsFulSPL7A6qCj_LYCl0Q0.png,exclude
123,横路湾,云龙湾大桥附近#不过夜露营[话题]#  ，最后一张图是具体导航地址,待核,,来源主要为游览、徒步、溯溪或农场介绍，未能定位有独立露营依据的营位；本次暂缓展示，待补充地点与露营证据。,免费,是,是,是,是,大草坪、可烧烤、适合亲子,横路湾。适合拍照。可以烧烤。,横路湾，位于云龙湾大桥附近#不过夜露营[话题]#  ，最后一张图是具体导航地址。适合拍照。可以烧烤,https://www.xiaohongshu.com/explore/68dbb20e00000000040017b6,地点关联待核,https://www.xiaohongshu.com/explore/6922ac31000000001e039a85,地点关联待核,https://www.xiaohongshu.com/explore/69c4d72f000000001d01f918,地点关联待核,435,408,97,1820,https://img01.yzcdn.cn/upload_files/2026/07/01/FnRPkEpuBX1VKQtvd5vk37dkLquQ.png,exclude,https://img01.yzcdn.cn/upload_files/2026/07/01/Fh40Hu70VSTwF9BoNHkpVosoNh1s.png,exclude,https://img01.yzcdn.cn/upload_files/2026/07/01/ln33BCg08WhoJ8wtRa9mpY1e7hGj.png,exclude,https://img01.yzcdn.cn/upload_files/2026/07/01/FpUBQNM8g3u5XuXc_7vZ3sIqdCBD.png,exclude,https://img01.yzcdn.cn/upload_files/2026/07/01/FlomHqLDoX0GabNvy6hfhnr7GHhC.png,exclude,https://img01.yzcdn.cn/upload_files/2026/07/01/Fhkuthem-MM4s_UhxBhywOPVJG6G.png,exclude,,,,,,
